ID,Specimen,CollectionID,AccessionNumber,EditDate,EditUser,RecordCreationDate
2221,DBH0711,18,1982-105,2017-11-07 14:03:34.153,NA,2017-11-07 14:03:34.153
2222,DBH0736,18,1982-83,2017-11-07 14:03:34.373,NA,2017-11-07 14:03:34.373
2223,JKO0032,18,1982-110,2017-11-07 14:03:34.593,NA,2017-11-07 14:03:34.593
2224,DAV0163,18,1982-76,2017-11-07 14:03:34.817,NA,2017-11-07 14:03:34.817
2225,JKO0031,18,1982-109,2017-11-07 14:03:35.037,NA,2017-11-07 14:03:35.037
2226,JKO0009,18,1982-108,2017-11-07 14:03:35.26,NA,2017-11-07 14:03:35.26
2227,DLV0815,18,1982-106,2017-11-07 14:03:35.48,NA,2017-11-07 14:03:35.48
2228,DBH0710,18,1982-104,2017-11-07 14:03:35.707,NA,2017-11-07 14:03:35.707
2229,DBH0708,18,1982-103,2017-11-07 14:03:35.933,NA,2017-11-07 14:03:35.933
2230,DBH0707,18,1982-102,2017-11-07 14:03:36.153,NA,2017-11-07 14:03:36.153
2231,DAV0141,18,1982-73,2017-11-07 14:03:36.38,NA,2017-11-07 14:03:36.38
2232,DBH0704,18,1982-100,2017-11-07 14:03:36.61,NA,2017-11-07 14:03:36.61
2233,DAV0131,18,1982-71,2017-11-07 14:03:36.833,NA,2017-11-07 14:03:36.833
2234,DAV0133,18,1982-72,2017-11-07 14:03:37.053,NA,2017-11-07 14:03:37.053
2235,DAV0160,18,1982-74,2017-11-07 14:03:37.277,NA,2017-11-07 14:03:37.277
2236,FMR0086,18,1982-107,2017-11-07 14:03:37.5,NA,2017-11-07 14:03:37.5
2237,DBH0705,18,1982-101,2017-11-07 14:03:37.723,NA,2017-11-07 14:03:37.723
2238,SRB0024,19,OS 3552,2017-11-07 14:03:37.95,NA,2017-11-07 14:03:37.95
2239,JSW0003,19,OS 3542,2017-11-07 14:03:38.17,NA,2017-11-07 14:03:38.17
2240,JGH0098,19,OS 3535,2017-11-07 14:03:38.397,NA,2017-11-07 14:03:38.397
2241,DBF0044,19,OS 3534,2017-11-07 14:03:38.617,NA,2017-11-07 14:03:38.617
2242,TCF0099,19,OS 2610,2017-11-07 14:03:38.84,NA,2017-11-07 14:03:38.84
2243,MKF0006,19,OS 3545,2017-11-07 14:03:39.053,NA,2017-11-07 14:03:39.053
2244,PEL0261,19,OS 3548,2017-11-07 14:03:39.273,NA,2017-11-07 14:03:39.273
2245,RCF0001,19,OS 3549,2017-11-07 14:03:39.493,NA,2017-11-07 14:03:39.493
2246,RJL0056,19,OS 3550,2017-11-07 14:03:39.717,NA,2017-11-07 14:03:39.717
2247,CNF0012,19,OS 3533,2017-11-07 14:03:39.947,NA,2017-11-07 14:03:39.947
2248,RJL0057,19,OS 3551,2017-11-07 14:03:40.167,NA,2017-11-07 14:03:40.167
2249,JOH0013,19,OS2668,2017-11-07 14:03:40.387,NA,2017-11-07 14:03:40.387
2250,WRC0005,21,127179,2017-11-07 14:03:40.61,NA,2017-11-07 14:03:40.61
2251,WFP0692,21,127192,2017-11-07 14:03:40.93,NA,2017-11-07 14:03:40.93
2252,PEL0312,21,127191,2017-11-07 14:03:41.143,NA,2017-11-07 14:03:41.143
2253,PEL0311,21,127190,2017-11-07 14:03:41.367,NA,2017-11-07 14:03:41.367
2254,WFP0668,21,127193,2017-11-07 14:03:41.587,NA,2017-11-07 14:03:41.587
2255,JKO0065,21,127178,2017-11-07 14:03:41.81,NA,2017-11-07 14:03:41.81
2256,PEL0316,21,127187,2017-11-07 14:03:42.04,NA,2017-11-07 14:03:42.04
2257,PEL0307,21,127180,2017-11-07 14:03:42.26,NA,2017-11-07 14:03:42.26
2258,PEL0308,21,127181,2017-11-07 14:03:42.487,NA,2017-11-07 14:03:42.487
2259,PEL0309,21,127182,2017-11-07 14:03:42.71,NA,2017-11-07 14:03:42.71
2260,PEL0310,21,127183,2017-11-07 14:03:42.947,NA,2017-11-07 14:03:42.947
2261,PEL0313,21,127184,2017-11-07 14:03:43.167,NA,2017-11-07 14:03:43.167
2262,PEL0314,21,127185,2017-11-07 14:03:43.39,NA,2017-11-07 14:03:43.39
2263,PEL0315,21,127186,2017-11-07 14:03:43.62,NA,2017-11-07 14:03:43.62
2264,STB0122,21,127188,2017-11-07 14:03:43.843,NA,2017-11-07 14:03:43.843
2265,DBH0790,21,127177,2017-11-07 14:03:44.067,NA,2017-11-07 14:03:44.067
2266,STB0126,21,127189,2017-11-07 14:03:44.287,NA,2017-11-07 14:03:44.287
2267,RLW0045,10,ZD.1990.66,2017-11-07 14:06:15.79,NA,2017-11-07 14:06:15.79
2268,TEB0008,10,ZD.1990.67,2017-11-07 14:06:15.943,NA,2017-11-07 14:06:15.943
2269,TEB0009,10,ZD.1990.68,2017-11-07 14:06:16.093,NA,2017-11-07 14:06:16.093
2270,TEB0010,10,ZD.1990.69,2017-11-07 14:06:16.243,NA,2017-11-07 14:06:16.243
2271,TEB0011,10,ZD.1990.70,2017-11-07 14:06:16.39,NA,2017-11-07 14:06:16.39
2272,TEB0012,10,ZD.1990.71,2017-11-07 14:06:16.54,NA,2017-11-07 14:06:16.54
2273,TEB0013,10,ZD.1990.72,2017-11-07 14:06:16.697,NA,2017-11-07 14:06:16.697
2274,TEB0014,10,ZD.1990.73,2017-11-07 14:06:16.847,NA,2017-11-07 14:06:16.847
2275,RLW0002,10,ZD.1990.74,2017-11-07 14:06:16.993,NA,2017-11-07 14:06:16.993
2276,RLW0003,10,ZD.1990.75,2017-11-07 14:06:17.143,NA,2017-11-07 14:06:17.143
2277,RLW0001,10,ZD.1990.76,2017-11-07 14:06:17.293,NA,2017-11-07 14:06:17.293
2278,RLW0044,10,ZD.1990.77,2017-11-07 14:06:17.44,NA,2017-11-07 14:06:17.44
2279,RLW0046,10,ZD.1990.78,2017-11-07 14:06:17.59,NA,2017-11-07 14:06:17.59
2280,KLW0036,10,ZD.1990.79,2017-11-07 14:06:17.73,NA,2017-11-07 14:06:17.73
2281,KLW0037,10,ZD.1990.80,2017-11-07 14:06:17.88,NA,2017-11-07 14:06:17.88
2282,PRT0001,10,ZD.1990.81,2017-11-07 14:06:18.027,NA,2017-11-07 14:06:18.027
2283,PRT0002,10,ZD.1990.82,2017-11-07 14:06:18.177,NA,2017-11-07 14:06:18.177
2284,PRT0005,10,ZD.1990.83,2017-11-07 14:06:18.337,NA,2017-11-07 14:06:18.337
2285,PRT0006,10,ZD.1990.84,2017-11-07 14:06:18.483,NA,2017-11-07 14:06:18.483
2286,JPP0002,3,M25235,2017-11-07 14:06:18.633,NA,2017-11-07 14:06:18.633
2287,JPP0003,3,M25236,2017-11-07 14:06:18.777,NA,2017-11-07 14:06:18.777
2288,JPP0004,3,M25237,2017-11-07 14:06:18.93,NA,2017-11-07 14:06:18.93
2289,JPP0005,3,M25238,2017-11-07 14:06:19.077,NA,2017-11-07 14:06:19.077
2290,JPP0011,3,M25239,2017-11-07 14:06:19.227,NA,2017-11-07 14:06:19.227
2291,JS 0007,3,M25240,2017-11-07 14:06:19.373,NA,2017-11-07 14:06:19.373
2292,JS 0008,3,M25241,2017-11-07 14:06:19.547,NA,2017-11-07 14:06:19.547
2293,JS 0009,3,M25242,2017-11-07 14:06:19.693,NA,2017-11-07 14:06:19.693
2294,TEB0025,3,M25243,2017-11-07 14:06:19.853,NA,2017-11-07 14:06:19.853
2295,TEB0026,3,M25244,2017-11-07 14:06:20.013,NA,2017-11-07 14:06:20.013
2296,TEB0028,3,M25245,2017-11-07 14:06:20.16,NA,2017-11-07 14:06:20.16
2297,TEB0029,3,M25246,2017-11-07 14:06:20.31,NA,2017-11-07 14:06:20.31
2298,TEB0030,3,M25247,2017-11-07 14:06:20.46,NA,2017-11-07 14:06:20.46
2299,TEB0031,3,M25248,2017-11-07 14:06:20.607,NA,2017-11-07 14:06:20.607
2300,TEB0032,3,M25249,2017-11-07 14:06:20.757,NA,2017-11-07 14:06:20.757
2301,TEB0033,3,M25250,2017-11-07 14:06:20.9,NA,2017-11-07 14:06:20.9
2302,TEB0034,3,M25251,2017-11-07 14:06:21.05,NA,2017-11-07 14:06:21.05
2303,TEB0035,3,M25252,2017-11-07 14:06:21.2,NA,2017-11-07 14:06:21.2
2304,TEB0036,3,M25253,2017-11-07 14:06:21.35,NA,2017-11-07 14:06:21.35
2305,TEB0037,3,M25254,2017-11-07 14:06:21.5,NA,2017-11-07 14:06:21.5
2306,TEB0040,3,M25255,2017-11-07 14:06:21.65,NA,2017-11-07 14:06:21.65
2307,TEB0041,3,M25256,2017-11-07 14:06:21.797,NA,2017-11-07 14:06:21.797
2308,TEB0042,3,M25257,2017-11-07 14:06:21.95,NA,2017-11-07 14:06:21.95
2309,TRK0307,3,M25258,2017-11-07 14:06:22.097,NA,2017-11-07 14:06:22.097
2310,TRK0308,3,M25259,2017-11-07 14:06:22.243,NA,2017-11-07 14:06:22.243
2311,TRK0309,3,M25260,2017-11-07 14:06:22.397,NA,2017-11-07 14:06:22.397
2312,WOK0030,3,M25261,2017-11-07 14:06:22.547,NA,2017-11-07 14:06:22.547
2313,WOK0031,3,M25262,2017-11-07 14:06:22.693,NA,2017-11-07 14:06:22.693
2314,WOK0032,3,M25263,2017-11-07 14:06:22.84,NA,2017-11-07 14:06:22.84
2315,TEB0049,3,M25264,2017-11-07 14:06:22.983,NA,2017-11-07 14:06:22.983
2316,TEB0043,3,M26743,2017-11-07 14:06:23.15,NA,2017-11-07 14:06:23.15
2317,TRK0206,7,23741,2017-11-07 14:06:23.307,NA,2017-11-07 14:06:23.307
2318,MIB0091,7,23754,2017-11-07 14:06:23.453,NA,2017-11-07 14:06:23.453
2319,DRF0009,10,ZD.1990.100,2017-11-07 14:06:23.603,NA,2017-11-07 14:06:23.603
2320,DRF0010,10,ZD.1990.101,2017-11-07 14:06:23.753,NA,2017-11-07 14:06:23.753
2321,DNA0048,10,ZD.1990.102,2017-11-07 14:06:23.903,NA,2017-11-07 14:06:23.903
2322,DEL0031,10,ZD.1990.103,2017-11-07 14:06:24.063,NA,2017-11-07 14:06:24.063
2323,DBH0759,10,ZD.1990.85,2017-11-07 14:06:24.21,NA,2017-11-07 14:06:24.21
2324,DBH0761,10,ZD.1990.86,2017-11-07 14:06:24.36,NA,2017-11-07 14:06:24.36
2325,DBH0762,10,ZD.1990.87,2017-11-07 14:06:24.51,NA,2017-11-07 14:06:24.51
2326,DBH0763,10,ZD.1990.88,2017-11-07 14:06:24.66,NA,2017-11-07 14:06:24.66
2327,DBH0765,10,ZD.1990.89,2017-11-07 14:06:24.81,NA,2017-11-07 14:06:24.81
2328,DBH0766,10,ZD.1990.90,2017-11-07 14:06:24.96,NA,2017-11-07 14:06:24.96
2329,DBH0788,10,ZD.1990.91,2017-11-07 14:06:25.11,NA,2017-11-07 14:06:25.11
2330,DBH0803,10,ZD.1990.92,2017-11-07 14:06:25.26,NA,2017-11-07 14:06:25.26
2331,DBH0832,10,ZD.1990.93,2017-11-07 14:06:25.407,NA,2017-11-07 14:06:25.407
2332,DBH0833,10,ZD.1990.94,2017-11-07 14:06:25.557,NA,2017-11-07 14:06:25.557
2333,FMR0059,10,ZD.1990.95,2017-11-07 14:06:25.707,NA,2017-11-07 14:06:25.707
2334,FMR0063,10,ZD.1990.96,2017-11-07 14:06:25.853,NA,2017-11-07 14:06:25.853
2335,FMR0072,10,ZD.1990.97,2017-11-07 14:06:26.003,NA,2017-11-07 14:06:26.003
2336,FMR0073,10,ZD.1990.98,2017-11-07 14:06:26.14,NA,2017-11-07 14:06:26.14
2337,FMR0087,10,ZD.1990.99,2017-11-07 14:06:26.29,NA,2017-11-07 14:06:26.29
2338,BGT0017,3,25291,2017-11-07 14:06:26.44,NA,2017-11-07 14:06:26.44
2339,BXR0008,3,25292,2017-11-07 14:06:26.587,NA,2017-11-07 14:06:26.587
2340,BXR0009,3,25293,2017-11-07 14:06:26.743,NA,2017-11-07 14:06:26.743
2341,BXR0010,3,25294,2017-11-07 14:06:26.893,NA,2017-11-07 14:06:26.893
2342,BXR0012,3,25295,2017-11-07 14:06:27.043,NA,2017-11-07 14:06:27.043
2343,BXR0013,3,25296,2017-11-07 14:06:27.187,NA,2017-11-07 14:06:27.187
2344,BXR0014,3,25297,2017-11-07 14:06:27.343,NA,2017-11-07 14:06:27.343
2345,CER0001,3,25298,2017-11-07 14:06:27.49,NA,2017-11-07 14:06:27.49
2346,DBH0699,3,25299,2017-11-07 14:06:27.64,NA,2017-11-07 14:06:27.64
2347,HDM0185,3,25300,2017-11-07 14:06:27.787,NA,2017-11-07 14:06:27.787
2348,HDM0186,3,25301,2017-11-07 14:06:27.933,NA,2017-11-07 14:06:27.933
2349,HDM0187,3,25302,2017-11-07 14:06:28.083,NA,2017-11-07 14:06:28.083
2350,HDM0188,3,25303,2017-11-07 14:06:28.243,NA,2017-11-07 14:06:28.243
2351,HDM0189,3,25304,2017-11-07 14:06:28.393,NA,2017-11-07 14:06:28.393
2352,HDM0190,3,25305,2017-11-07 14:06:28.543,NA,2017-11-07 14:06:28.543
2353,HDM0192,3,25306,2017-11-07 14:06:28.69,NA,2017-11-07 14:06:28.69
2354,HDM0193,3,25307,2017-11-07 14:06:28.84,NA,2017-11-07 14:06:28.84
2355,HDM0195,3,25308,2017-11-07 14:06:28.99,NA,2017-11-07 14:06:28.99
2356,HDM0197,3,25309,2017-11-07 14:06:29.14,NA,2017-11-07 14:06:29.14
2357,HDM0198,3,25310,2017-11-07 14:06:29.29,NA,2017-11-07 14:06:29.29
2358,HDM0199,3,25311,2017-11-07 14:06:29.437,NA,2017-11-07 14:06:29.437
2359,HDM0200,3,25312,2017-11-07 14:06:29.59,NA,2017-11-07 14:06:29.59
2360,HDM0201,3,25313,2017-11-07 14:06:29.74,NA,2017-11-07 14:06:29.74
2361,HDM0202,3,25314,2017-11-07 14:06:29.887,NA,2017-11-07 14:06:29.887
2362,JWG0041,3,25315,2017-11-07 14:06:30.033,NA,2017-11-07 14:06:30.033
2363,LSL0024,3,25316,2017-11-07 14:06:30.183,NA,2017-11-07 14:06:30.183
2364,LSL0025,3,25317,2017-11-07 14:06:30.32,NA,2017-11-07 14:06:30.32
2365,MIB0086,3,25318,2017-11-07 14:06:30.467,NA,2017-11-07 14:06:30.467
2366,MSL0151,3,25319,2017-11-07 14:06:30.623,NA,2017-11-07 14:06:30.623
2367,RAB0044,3,25320,2017-11-07 14:06:30.85,NA,2017-11-07 14:06:30.85
2368,MSL0150,3,26461,2017-11-07 14:06:31,NA,2017-11-07 14:06:31
2369,BGT0018,3,26462,2017-11-07 14:06:31.15,NA,2017-11-07 14:06:31.15
2370,BXR0007,3,26463,2017-11-07 14:06:31.307,NA,2017-11-07 14:06:31.307
2371,HDM0203,3,26464,2017-11-07 14:06:31.453,NA,2017-11-07 14:06:31.453
2372,RAB0042,3,26465,2017-11-07 14:06:31.6,NA,2017-11-07 14:06:31.6
2373,RAB0043,3,26466,2017-11-07 14:06:31.75,NA,2017-11-07 14:06:31.75
2374,DBH0791,29,21144,2017-11-07 14:06:31.897,NA,2017-11-07 14:06:31.897
2375,BKL0045,29,25984,2017-11-07 14:06:32.043,NA,2017-11-07 14:06:32.043
2376,JMC0638,29,25985,2017-11-07 14:06:32.193,NA,2017-11-07 14:06:32.193
2377,JMC0642,29,25986,2017-11-07 14:06:32.353,NA,2017-11-07 14:06:32.353
2378,JMC0640,29,25987,2017-11-07 14:06:32.503,NA,2017-11-07 14:06:32.503
2379,JMC0645,29,25988,2017-11-07 14:06:32.65,NA,2017-11-07 14:06:32.65
2385,WSL0023,28,31678,2017-11-07 14:06:33.563,NA,2017-11-07 14:06:33.563
2386,WSL0025,28,31679,2017-11-07 14:06:33.71,NA,2017-11-07 14:06:33.71
2387,WSL0029,28,31680,2017-11-07 14:06:33.86,NA,2017-11-07 14:06:33.86
2388,MAB0003,28,34215,2017-11-07 14:06:34.03,NA,2017-11-07 14:06:34.03
2389,MAB0004,28,34216,2017-11-07 14:06:34.18,NA,2017-11-07 14:06:34.18
2390,TCF0102,7,23580,2017-11-07 14:06:34.33,NA,2017-11-07 14:06:34.33
2391,SWJ0098,7,23752,2017-11-07 14:06:34.477,NA,2017-11-07 14:06:34.477
2392,SWJ0099,7,23753,2017-11-07 14:06:34.623,NA,2017-11-07 14:06:34.623
2393,DBH0664,10,ZD.1990.104,2017-11-07 14:06:34.77,NA,2017-11-07 14:06:34.77
2394,DBH0658,10,ZD.1990.105,2017-11-07 14:06:34.92,NA,2017-11-07 14:06:34.92
2395,DBH0661,10,ZD.1990.106,2017-11-07 14:06:35.07,NA,2017-11-07 14:06:35.07
2396,DBH0662,10,ZD.1990.107,2017-11-07 14:06:35.23,NA,2017-11-07 14:06:35.23
2397,DBH0663,10,ZD.1990.108,2017-11-07 14:06:35.38,NA,2017-11-07 14:06:35.38
2398,DBH0700,10,ZD.1990.109,2017-11-07 14:06:35.52,NA,2017-11-07 14:06:35.52
2399,DBH0768,10,ZD.1990.111,2017-11-07 14:06:35.67,NA,2017-11-07 14:06:35.67
2400,DBH0771,10,ZD.1990.112,2017-11-07 14:06:35.82,NA,2017-11-07 14:06:35.82
2401,DBH0772,10,ZD.1990.113,2017-11-07 14:06:35.963,NA,2017-11-07 14:06:35.963
2402,DBH0785,10,ZD.1990.114,2017-11-07 14:06:36.113,NA,2017-11-07 14:06:36.113
2403,DBH0786,10,ZD.1990.115,2017-11-07 14:06:36.26,NA,2017-11-07 14:06:36.26
2404,DBH0804,10,ZD.1990.116,2017-11-07 14:06:36.41,NA,2017-11-07 14:06:36.41
2405,DBH0819,10,ZD.1990.117,2017-11-07 14:06:36.557,NA,2017-11-07 14:06:36.557
2406,DBH0820,10,ZD.1990.118,2017-11-07 14:06:36.703,NA,2017-11-07 14:06:36.703
2407,DBH0821,10,ZD.1990.119,2017-11-07 14:06:36.853,NA,2017-11-07 14:06:36.853
2408,DBH0822,10,ZD.1990.120,2017-11-07 14:06:37.023,NA,2017-11-07 14:06:37.023
2409,DBH0823,10,ZD.1990.121,2017-11-07 14:06:37.17,NA,2017-11-07 14:06:37.17
2410,DBH0824,10,ZD.1990.122,2017-11-07 14:06:37.323,NA,2017-11-07 14:06:37.323
2411,DBH0825,10,ZD.1990.123,2017-11-07 14:06:37.47,NA,2017-11-07 14:06:37.47
2412,DBH0826,10,ZD.1990.124,2017-11-07 14:06:37.627,NA,2017-11-07 14:06:37.627
2413,DBH0827,10,ZD.1990.125,2017-11-07 14:06:37.773,NA,2017-11-07 14:06:37.773
2414,DBH0828,10,ZD.1990.126,2017-11-07 14:06:37.93,NA,2017-11-07 14:06:37.93
2415,DBH0659,10,ZD.1990.127,2017-11-07 14:06:38.08,NA,2017-11-07 14:06:38.08
2416,DBH0831,3,25265,2017-11-07 14:06:38.23,NA,2017-11-07 14:06:38.23
2417,FMR0056,3,25266,2017-11-07 14:06:38.377,NA,2017-11-07 14:06:38.377
2418,FMR0057,3,25267,2017-11-07 14:06:38.523,NA,2017-11-07 14:06:38.523
2419,FMR0058,3,25268,2017-11-07 14:06:38.657,NA,2017-11-07 14:06:38.657
2420,FMR0061,3,25269,2017-11-07 14:06:38.803,NA,2017-11-07 14:06:38.803
2421,FMR0062,3,25270,2017-11-07 14:06:38.953,NA,2017-11-07 14:06:38.953
2422,FMR0067,3,25271,2017-11-07 14:06:39.1,NA,2017-11-07 14:06:39.1
2423,FMR0068,3,25272,2017-11-07 14:06:39.247,NA,2017-11-07 14:06:39.247
2424,FMR0069,3,25273,2017-11-07 14:06:39.393,NA,2017-11-07 14:06:39.393
2425,FMR0071,3,25274,2017-11-07 14:06:39.543,NA,2017-11-07 14:06:39.543
2426,JOP0009,3,25275,2017-11-07 14:06:39.697,NA,2017-11-07 14:06:39.697
2427,JOP0011,3,25276,2017-11-07 14:06:39.843,NA,2017-11-07 14:06:39.843
2428,JWG0035,3,25277,2017-11-07 14:06:39.99,NA,2017-11-07 14:06:39.99
2429,SWJ0129,3,25278,2017-11-07 14:06:40.163,NA,2017-11-07 14:06:40.163
2430,JWG0006,3,25279,2017-11-07 14:06:40.313,NA,2017-11-07 14:06:40.313
2431,JWG0007,3,25280,2017-11-07 14:06:40.46,NA,2017-11-07 14:06:40.46
2432,JWG0016,3,25281,2017-11-07 14:06:40.62,NA,2017-11-07 14:06:40.62
2433,MXB0001,3,25282,2017-11-07 14:06:40.77,NA,2017-11-07 14:06:40.77
2434,PLT0004,3,25283,2017-11-07 14:06:40.917,NA,2017-11-07 14:06:40.917
2435,PLT0007,3,25284,2017-11-07 14:06:41.067,NA,2017-11-07 14:06:41.067
2436,RGR0055,3,25285,2017-11-07 14:06:41.217,NA,2017-11-07 14:06:41.217
2437,SWL0099,3,25286,2017-11-07 14:06:41.367,NA,2017-11-07 14:06:41.367
2438,SWL0100,3,25287,2017-11-07 14:06:41.517,NA,2017-11-07 14:06:41.517
2439,SWL0104,3,25288,2017-11-07 14:06:41.667,NA,2017-11-07 14:06:41.667
2440,SWL0105,3,25289,2017-11-07 14:06:41.817,NA,2017-11-07 14:06:41.817
2441,FMR0060,3,26468,2017-11-07 14:06:41.96,NA,2017-11-07 14:06:41.96
2442,FMR0070,3,26469,2017-11-07 14:06:42.11,NA,2017-11-07 14:06:42.11
2443,JWG0008,3,26470,2017-11-07 14:06:42.26,NA,2017-11-07 14:06:42.26
2444,JWG0034,3,26471,2017-11-07 14:06:42.41,NA,2017-11-07 14:06:42.41
2445,JWG0040,3,26472,2017-11-07 14:06:42.557,NA,2017-11-07 14:06:42.557
2446,DBH0793,29,21145,2017-11-07 14:06:42.707,NA,2017-11-07 14:06:42.707
2447,TBS0325,29,25981,2017-11-07 14:06:42.85,NA,2017-11-07 14:06:42.85
2448,JMC0644,29,25982,2017-11-07 14:06:43,NA,2017-11-07 14:06:43
2449,JMC0643,29,25983,2017-11-07 14:06:43.15,NA,2017-11-07 14:06:43.15
2453,JKO0034,28,31675,2017-11-07 14:06:43.75,NA,2017-11-07 14:06:43.75
2454,JKO0035,28,31676,2017-11-07 14:06:43.907,NA,2017-11-07 14:06:43.907
2455,JKO0036,28,31677,2017-11-07 14:06:44.06,NA,2017-11-07 14:06:44.06
2456,SWJ0117,28,34217,2017-11-07 14:06:44.21,NA,2017-11-07 14:06:44.21
2457,11.877,8,SWFC0061,2017-11-27 08:33:33.077,Kerri.Danil,2017-11-27 08:31:48.017
2458,84-1606,8,SWFC0098,2017-11-27 08:33:33.583,Kerri.Danil,2017-11-27 08:31:48.02
2460,AXB0023,8,SWFC0006,2017-11-27 08:33:34.063,Kerri.Danil,2017-11-27 08:31:48.027
2461,BGB0008,8,23,2017-11-28 08:20:06.46,Kerri.Danil,2017-11-27 08:31:48.03
2462,CWO0863,8,NA,2017-11-27 08:33:34.52,Kerri.Danil,2017-11-27 08:31:48.033
2463,CWO0867,8,NA,2017-11-27 08:33:34.78,Kerri.Danil,2017-11-27 08:31:48.037
2464,CWO0966,8,NA,2017-11-27 08:33:35,Kerri.Danil,2017-11-27 08:31:48.04
2465,CWP0013,8,NA,2017-11-27 08:33:35.2,Kerri.Danil,2017-11-27 08:31:48.043
2466,DBH0767,8,SWFC0013,2017-11-27 08:33:45.827,Kerri.Danil,2017-11-27 08:31:48.047
2467,DJT0039,8,SWFC0007,2017-11-27 08:33:46.343,Kerri.Danil,2017-11-27 08:31:48.05
2468,DJT0042,8,SWFC0009,2017-11-27 08:33:46.6,Kerri.Danil,2017-11-27 08:31:48.053
2469,DOB0198,8,NA,2017-11-27 08:33:46.81,Kerri.Danil,2017-11-27 08:31:48.057
2470,FMR0081,8,SWFC0073,2017-11-27 08:33:47.013,Kerri.Danil,2017-11-27 08:31:48.06
2471,HJB0002,8,SWFC0091,2017-11-27 08:33:47.223,Kerri.Danil,2017-11-27 08:31:48.063
2472,HJB0009,8,SWFC0087,2017-11-27 08:33:47.413,Kerri.Danil,2017-11-27 08:31:48.067
2473,HJB0033,8,SWFC0092,2017-11-27 08:33:47.63,Kerri.Danil,2017-11-27 08:31:48.07
2474,JBW0047,8,NA,2017-11-27 08:33:47.833,Kerri.Danil,2017-11-27 08:31:48.073
2475,JGM0430,8,NA,2017-11-27 08:33:48.033,Kerri.Danil,2017-11-27 08:31:48.077
2476,JLB1384,8,NA,2017-11-27 08:33:48.227,Kerri.Danil,2017-11-27 08:31:48.08
2477,JRH0049,8,SWFC0007,2017-11-27 08:33:48.443,Kerri.Danil,2017-11-27 08:31:48.083
2478,JRH0058,8,SWFC0070,2017-11-27 08:33:48.65,Kerri.Danil,2017-11-27 08:31:48.087
2479,JRH0062,8,NA,2017-11-27 08:33:48.843,Kerri.Danil,2017-11-27 08:31:48.09
2480,JRH0068,8,SWFC0099,2017-11-27 08:33:49.057,Kerri.Danil,2017-11-27 08:31:48.093
2481,JRH0069,8,SWFC0100,2017-11-27 08:33:49.257,Kerri.Danil,2017-11-27 08:31:48.097
2482,JRH0072,8,NA,2017-11-27 08:33:49.467,Kerri.Danil,2017-11-27 08:31:48.1
2483,JRH0074,8,SWFC0045,2017-11-27 08:33:49.69,Kerri.Danil,2017-11-27 08:31:48.103
2484,JRH0079,8,NA,2017-11-27 08:33:49.89,Kerri.Danil,2017-11-27 08:31:48.107
2485,JRH0080,8,NA,2017-11-27 08:33:50.1,Kerri.Danil,2017-11-27 08:31:48.11
2486,JRH0085,8,NA,2017-11-27 08:33:50.307,Kerri.Danil,2017-11-27 08:31:48.11
2487,JRH0089,8,SWFC0074,2017-11-27 08:33:50.507,Kerri.Danil,2017-11-27 08:31:48.117
2488,JRH0101,8,NA,2017-11-27 08:33:50.717,Kerri.Danil,2017-11-27 08:31:48.12
2489,JRH0136,8,NA,2017-11-27 08:33:50.963,Kerri.Danil,2017-11-27 08:31:48.123
2490,JRH0138,8,NA,2017-11-27 08:33:51.197,Kerri.Danil,2017-11-27 08:31:48.127
2491,JRH0139,8,NA,2017-11-27 08:33:51.397,Kerri.Danil,2017-11-27 08:31:48.13
2492,JRH0145,8,NA,2017-11-27 08:33:51.62,Kerri.Danil,2017-11-27 08:31:48.13
2493,JRH0147,8,NA,2017-11-27 08:33:51.82,Kerri.Danil,2017-11-27 08:31:48.137
2494,JRH0149,8,NA,2017-11-27 08:33:52.06,Kerri.Danil,2017-11-27 08:31:48.14
2495,JRH0154,8,SWFC0103,2017-11-27 08:33:52.287,Kerri.Danil,2017-11-27 08:31:48.143
2496,JRH0160,8,SWFC0062,2017-11-27 08:33:52.503,Kerri.Danil,2017-11-27 08:31:48.147
2497,JRH0175,8,NA,2017-11-27 08:33:52.72,Kerri.Danil,2017-11-27 08:31:48.15
2498,JRH0181,8,NA,2017-11-27 08:33:52.917,Kerri.Danil,2017-11-27 08:31:48.153
2499,JRH0220,8,NA,2017-11-27 08:33:53.143,Kerri.Danil,2017-11-27 08:31:48.157
2500,KB162,8,SWFC0066,2017-11-27 08:33:53.343,Kerri.Danil,2017-11-27 08:31:48.16
2501,KXD0211,8,NA,2017-11-27 08:33:53.567,Kerri.Danil,2017-11-27 08:31:48.163
2502,KXD0240,8,NA,2017-11-27 08:33:53.8,Kerri.Danil,2017-11-27 08:31:48.167
2503,JPL0071,8,NA,2017-11-29 15:19:04.363,Kerri.Danil,2017-11-27 08:31:48.17
2504,LGP0119,8,SWFC0029,2017-11-27 08:33:54.22,Kerri.Danil,2017-11-27 08:31:48.17
2505,LGP0179,8,SWFC0060,2017-11-27 08:33:54.447,Kerri.Danil,2017-11-27 08:31:48.173
2506,MSL0214,8,NA,2017-11-27 08:33:54.653,Kerri.Danil,2017-11-27 08:31:48.177
2507,MSL0295,8,SWFC0090,2017-11-27 08:33:54.87,Kerri.Danil,2017-11-27 08:31:48.18
