Specimen,TH,JAR,JAR_PrevStorage,INVENTORIED,INVENTORY_DATE,CAVIAL,CALTEETH,DECALTEETH,DEVIALS,SECTIONS,VIALSTORE,SLIDESTORE,IMAGE,CurateDate,EditDate,EditUser,RecordCreationDate
RDF0186,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0187,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0188,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0189,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0190,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0191,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0192,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0193,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0194,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0195,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0196,6066,291,NA,NA,NA,NA,NA,1,1,Y,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0197,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0198,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0199,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0200,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0201,6067,291,NA,NA,NA,NA,NA,1,1,Y,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0202,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0203,6068,291,NA,NA,NA,NA,NA,NA,1,Y,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0204,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0206,NA,291,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0207,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0208,6069,291,NA,NA,NA,NA,NA,2,1,Y,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0209,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0210,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDF0211,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0001,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0002,9984,NA,NA,NA,2011-06-16,NA,NA,NA,1,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0003,9985,159,NA,NA,2011-06-16,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0004,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0005,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0006,NA,NA,NA,NA,NA,2,N,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0007,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0008,9986,NA,NA,NA,2011-06-16,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0009,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0010,9925,NA,NA,NA,2011-06-16,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0011,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0012,9926,NA,NA,NA,2011-06-16,2,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0013,9987,NA,NA,NA,2011-06-16,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0014,NA,NA,NA,NA,NA,1,N,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0015,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0016,9988,NA,NA,NA,2011-06-16,1,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0017,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0018,9927,NA,NA,NA,2011-06-16,2,M,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0019,10012,NA,NA,NA,2011-06-16,3,NA,NA,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDL0020,4110,NA,NA,NA,NA,1,8,NA,NA,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0001,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0002,4111,152,NA,NA,2011-07-22,NA,NA,3,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0003,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0008,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0009,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0012,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0017,11752,152,NA,NA,2011-07-22,1,NA,NA,NA,Y,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0019,11604,152,NA,NA,2011-07-20,NA,NA,NA,1,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0020,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0021,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0022,11753,152,NA,NA,2011-07-22,NA,NA,NA,1,Y,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0023,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0024,11754,152,NA,NA,2011-07-22,NA,NA,NA,1,Y,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0025,4112,149,NA,NA,NA,NA,NA,2,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0027,11755,152,NA,NA,2011-07-22,1,NA,NA,NA,Y,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0027F,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0037,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0039,11756,152,NA,NA,2011-07-22,NA,NA,NA,1,Y,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0042,10000,152,NA,NA,2011-06-16,NA,NA,NA,1,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0043,4113,149,NA,NA,NA,NA,NA,2,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0044,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0045,4114,149,NA,NA,NA,NA,NA,2,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0046,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0059,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0060,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0061,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0062,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0063,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0064,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0081,13506,152,NA,NA,2012-01-10,NA,O,NA,1,Y,C,Y,NA,NA,2017-11-29 15:49:33.803,Kerri.Danil,2017-09-21 14:08:38.7
RDP0082,NA,152,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0085,NA,143,NA,NA,NA,2,M,NA,NA,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0086,12646,365,143,1,2012-01-27,NA,NA,NA,1,,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0087,4115,143,NA,NA,NA,NA,NA,1,1,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0088,4116,143,NA,NA,NA,NA,NA,2,2,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0089,4117,143,NA,NA,NA,NA,NA,2,1,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0090,4118,143,NA,NA,NA,NA,NA,2,1,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0091,12372,365,143,1,2012-01-27,NA,NA,NA,1,,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0092,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0093,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0094,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0095,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0096,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0097,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0098,6355,370,71,Y,2012-10-10,1,2,1,3,N,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0099,13921,365,120,1,2012-01-27,NA,NA,NA,1,,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0108,NA,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0111,13922,365,120,1,2012-01-27,NA,NA,NA,1,,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0111F,NA,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0112,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0114,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0115,14217,370,71,Y,2012-10-10,1,3,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0116,14218,370,71,Y,2012-10-10,1,4,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0119,NA,365,120,1,2005-05-20,NA,NA,NA,NA,D,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0120,12647,365,120,1,2012-01-27,NA,NA,NA,1,Y,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0121,6070,119,NA,NA,NA,NA,NA,1,1,Y,C,Y,NA,NA,2017-11-29 15:49:36.56,Kerri.Danil,2017-09-21 14:08:38.7
RDP0122,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0124,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0125,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0126,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0127,NA,94,NA,NA,NA,NA,N,NA,NA,D,C,Y,NA,NA,2017-11-29 15:49:38.547,Kerri.Danil,2017-09-21 14:08:38.7
RDP0128,13481,94,NA,NA,2012-01-06,NA,O,NA,1,Y,C,Y,NA,NA,2017-11-29 15:49:33.96,Kerri.Danil,2017-09-21 14:08:38.7
RDP0134,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0135,NA,94,NA,NA,NA,1,N,NA,NA,Y,C,Y,NA,NA,2017-11-29 15:49:38.55,Kerri.Danil,2017-09-21 14:08:38.7
RDP0136,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0137,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0138,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0139,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0140,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0142,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0143,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0144,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0145,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0146,4119,158,NA,NA,NA,1,1,NA,1,D,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0147,4120,158,NA,NA,NA,NA,NA,NA,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0148,4121,158,NA,NA,NA,NA,NA,NA,1,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0149,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0150,4122,79,NA,NA,2011-06-16,NA,NA,NA,1,D,CL,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0151,4123,158,NA,NA,2011-06-16,NA,NA,NA,1,D,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0152,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0153,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDP0154,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0001,9996,130,NA,NA,2011-06-16,2,N,NA,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0002,4124,159,NA,NA,2011-06-16,NA,NA,NA,1,D,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0003,4151,370,89,Y,2012-10-10,1,3,3,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0004,14219,370,89,Y,2012-10-10,1,2,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0005,4152,370,89,Y,2012-10-10,1,3,1,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0006,4153,89,NA,Y,2012-10-10,NA,NA,1,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0007,4125,370,89,Y,2012-10-10,1,2,1,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0008,14220,370,89,Y,2012-10-10,1,3,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0009,12745,99,NA,NA,NA,2,M,NA,NA,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0010,13348,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0011,12746,99,NA,NA,NA,2,M,NA,NA,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0012,13924,366,99,1,2012-01-27,NA,NA,NA,1,,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0013,13521,99,NA,NA,NA,2,O,NA,1,Y,C,Y,NA,NA,2017-11-29 15:49:33.723,Kerri.Danil,2017-09-21 14:08:38.7
RDS0014,NA,366,99,1,2005-05-20,NA,NA,NA,NA,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0014F,NA,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0015,14142,367,99,1,2012-03-28,NA,NA,NA,1,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0016,14143,367,99,1,2012-03-28,NA,NA,NA,1,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0017,12748,99,NA,NA,NA,2,M,NA,NA,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0018,12401,99,NA,NA,NA,2,M,NA,NA,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0019,14144,366,99,1,2012-03-28,NA,NA,NA,1,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0020,4126,158,NA,NA,NA,NA,NA,NA,1,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0021,4127,158,NA,NA,NA,NA,NA,NA,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0022,4128,158,NA,NA,NA,NA,NA,NA,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0023,4129,158,NA,NA,NA,NA,NA,NA,1,N,CL,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0024,13489,158,NA,NA,2012-01-10,NA,O,NA,1,Y,CL,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0025,13504,158,NA,NA,2012-01-10,NA,M,NA,1,Y,CL,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0026,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0027,4154,108,NA,NA,NA,NA,NA,2,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0029,4130,154,NA,NA,2011-06-16,NA,NA,NA,1,D,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0030,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0031,4131,108,NA,NA,NA,NA,NA,3,2,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0032,4132,154,NA,NA,NA,NA,NA,4,2,N,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0033,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0034,4155,154,NA,NA,2011-06-16,1,NA,NA,1,N,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0035,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0036,4156,154,NA,NA,2011-06-16,1,NA,NA,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0037,4133,108,NA,NA,NA,NA,NA,NA,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0038,4157,154,NA,NA,NA,NA,NA,NA,1,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0039,4134,NA,NA,NA,NA,NA,NA,NA,1,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0040,4135,154,NA,NA,2011-06-16,NA,NA,NA,1,D,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0041,4158,154,NA,NA,NA,NA,NA,NA,1,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0042,4136,154,NA,NA,NA,NA,NA,NA,1,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0043,4137,154,NA,NA,NA,NA,NA,NA,1,Y,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0044,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0045,4138,154,NA,NA,2011-06-16,1,NA,NA,1,D,C,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
RDS0046,4159,154,NA,NA,NA,NA,NA,NA,1,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
