ID,Specimen,Age,IsAnalysisQuality,EstimationMethod,AgeReader1,ReaderID1,AgeReader2,ReaderID2,AgeReader3,ReaderID3,AgeReader4,ReaderID4,EditDate,EditUser,RecordCreationDate
4301,HDM0163,15,Y,Mean: ReaderID_1    ,15,6,7.6,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4302,HDM0164,17,Y,Mean                ,16,6,18,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4303,HDM0165,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4304,HDM0166,8.8,Y,NA,8.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4305,HDM0169,9.7,Y,NA,9.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4306,HDM0170,11,Y,Mean: ReaderID_1 & 2,13,6,9,9,7.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4307,HDM0171,6.7,Y,NA,6.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4308,HDM0181,12,Y,Mean                ,12,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4309,HDM0203,19,Y,Mean                ,19,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4310,HDM0206,3.5,Y,NA,3.5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4311,HDM0207,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4312,HDM0208,10.3,Y,NA,10.3,1,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4313,HDM0209,4.7,Y,NA,4.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4314,HDM0210,1.2,Y,NA,1.2,1,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4315,HDM0211,10.05,Y,Mean: ReaderID_1 & 2,10,6,10.1,9,0,1,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4316,HDM0212,3.5,Y,Mean: ReaderID_1 & 2,3,6,4,9,4.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4317,HDM0216,18.42,Y,Mean: ReaderID_1 & 2,20,6,16.83,18,10.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4318,HDM0217,26.25,Y,Mean: ReaderID_1 & 2,26.5,6,26,18,7.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4319,HDM0218,19.67,Y,Mean: ReaderID_1 & 2,19.67,6,NA,18,9.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4320,HDM0219,13,Y,Mean: ReaderID_1 & 2,11,6,15,9,7.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4321,HDM0220,11,Y,NA,11,1,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4322,HDM0221,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4323,HDM0222,4.6,Y,NA,4.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4324,HDM0223,8.8,Y,NA,8.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4325,HDM0226,8.8,Y,NA,8.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4326,HDM0227,5.1,Y,Mean: ReaderID_1 & 2,4.7,6,5.5,9,7.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4327,HDM0228,7.9,Y,NA,7.9,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4328,HDM0229,6.8,Y,NA,6.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4329,HDM0230,10.8,Y,NA,10.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4330,HDM0231,29,Y,Mean: ReaderID_1 & 2,29,6,NA,18,9.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4331,HDM0232,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4332,HDM0233,10.8,Y,NA,10.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4333,HDM0234,9.7,Y,NA,9.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4334,HDM0235,20,Y,Mean: ReaderID_1    ,20,6,10.8,4,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4335,HDM0236,13.5,Y,Mean: ReaderID_1 & 2,13,6,14,9,7.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4336,HDM0237,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4337,HJB0001,3.16666666666667,Y,Mean                ,3,24,3.33333333333333,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
4338,HJB0003,17.5,Y,Mean                ,20.3333333333333,24,14.6666666666667,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
4339,HJB0004,20.8333333333333,Y,Mean_Reader_3 & 4   ,23.3333333333333,24,18.33,19,23.3333333333333,24,18.3333333333333,19,2016-05-03 15:29:29.8,Kerri.Danil,2014-05-15
4340,HJB0016,22.1666666666667,Y,Mean_Reader_3 & 4   ,24.6666666666667,24,23.5,19,24.6666666666667,24,19.6666666666667,19,2016-05-03 15:29:28.86,Kerri.Danil,2014-05-15
4341,HJB0027,18.6666666666667,Y,Mean_Reader_3 & 4   ,22.3333333333333,24,17.7,19,22.3333333333333,24,15,19,2016-05-03 15:29:31.05,Kerri.Danil,2014-05-15
4342,HJB0031,8.83333333333333,Y,Mean                ,8.33333333333333,24,9.33333333333333,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
4343,HJB0032,14.6666666666667,Y,Mean                ,14.6666666666667,24,14.6666666666667,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
4344,HJB0046,25.3333333333333,Y,Pooled Mean         ,29.3333333333333,24,21.3333333333333,19,NA,NA,NA,NA,2016-11-09 14:37:10.41,Kerri.Danil,2016-11-09 14:32:29.34
4345,HJB0048,2.37,Y,Mean                ,2.23,24,2.5,19,NA,NA,NA,NA,2016-11-09 14:24:12.457,Kerri.Danil,2014-05-15
4346,HJB0049,12.1666666666667,Y,Mean                ,11.6666666666667,24,12.6666666666667,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
4347,HMT0005,0.566666667666667,Y,Mean                ,0.666666666666667,24,0.466666668666667,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
4348,HMY0003,1.375,Y,Mean                ,1.41666666666667,24,1.33333333333333,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
4349,HMY0005,0,Y,Consensus           ,0,20,0,22,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4350,HMY0012,1.58333333333334,Y,Mean                ,1.5,24,1.66666666666667,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
4351,HMY0015     ,1.83333333333333,Y,Mean                ,2,20,1.83333333333333,24,1.83333333333333,19,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4352,HMY0026     ,13.3333333333333,Y,Mean                ,13,20,12.6666666666667,24,14,19,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4353,HMY0027     ,17.8333333333333,Y,Mean                ,17,20,18.6666666666667,24,17,19,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4354,HPM0017,0.75,Y,NA,0.75,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:09:37.703
4355,HRC0025,18.1666666666667,Y,Mean Reader 1 & 2   ,16,24,20.3333333333333,19,NA,NA,NA,NA,2016-05-03 15:49:31.203,Kerri.Danil,2016-05-03 15:44:32.73
4356,HRC0050,9.83333333333333,Y,Pooled Mean         ,8.33333333333333,24,11.3333333333333,19,NA,NA,NA,NA,2016-11-09 14:37:09.957,Kerri.Danil,2016-11-09 14:32:29.347
4357,HS1428,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-12 14:29:19.183,Kerri.Danil,2017-09-12 14:29:19.183
4358,HXC0055,1.100000004,Y,Mean                ,1.16666666666667,24,1.03333334133333,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
4359,IBH0003,5,Y,Consensus           ,5,20,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4360,IBH0005,3.5,Y,Consensus           ,3.5,20,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4361,IEG0013,17.25,Y,Mean                ,20,6,14.5,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4362,IEG0017,3.35,Y,Mean                ,3.45,6,3.25,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4363,IEG0019,7.2,Y,Mean                ,6.4,6,8,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4364,IEG0020,5.25,Y,Mean                ,5.5,6,5,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4365,JAH0001,9.7,Y,NA,9.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4366,JAH0002,4.5,Y,NA,4.5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4367,JAH0003,8.75,Y,Mean: ReaderID_1 & 2,8.5,6,9,9,6.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4368,JAH0004,14.83,Y,Mean: ReaderID_1 & 2,14.67,6,15,18,5.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4369,JAH0005,4.5,Y,NA,4.5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4370,JAH0006,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4371,JAH0007,15.25,Y,Mean: ReaderID_1 & 2,15,6,15.5,9,15.6,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4372,JAH0008,6.6,Y,NA,6.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4373,JAH0009,6.7,Y,NA,6.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4374,JAH0010,8.8,Y,NA,8.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4375,JAH0011,8.6,Y,NA,8.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4376,JAH0012,6.5,Y,NA,6.5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4377,JAH0013,14,Y,Mean: ReaderID_1 & 2,14,6,14,9,12.6,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4378,JAH0014,4.6,Y,NA,4.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4379,JAH0015,8.8,Y,NA,8.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4380,JAH0017,17.06,Y,Mean: ReaderID_1 & 2,18.13,6,16,18,8.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4381,JAH0019,9.8,Y,NA,9.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4382,JAH0020,5.7,Y,NA,5.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4383,JAH0022,5.7,Y,NA,5.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4384,JAH0023,9.2,Y,NA,9.2,1,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4385,JAH0024,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4386,JAH0025,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4387,JAH0026,9.75,Y,Mean: ReaderID_1 & 2,9.5,6,10,9,4.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4388,JAH0027,6.6,Y,NA,6.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4389,JAH0028,24,Y,Mean: ReaderID_1 & 2,24,6,24,18,7.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4390,JAH0030,7.6,Y,NA,7.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4391,JAH0031,9.5,Y,Mean: ReaderID_1 & 2,10,6,9,18,6.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4392,JAH0032,6.7,Y,NA,6.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4393,JAH0034,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4394,JAH0035,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4395,JAH0036,11,Y,Mean: ReaderID_1 & 2,11,6,11,18,7.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4396,JAH0037,9.7,Y,NA,9.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4397,JAH0038,10.8,Y,NA,10.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4398,JAH0040,3.7,Y,NA,3.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4399,JAH0041,5.7,Y,NA,5.7,1,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4400,JAH0042,8.5,Y,Mean: ReaderID_1 & 2,8.5,6,8.5,9,7.5,1,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4401,JAH0043,12,Y,Mean: ReaderID_1 & 2,12,6,12,9,7.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4402,JAH0044,11.4,Y,NA,11.4,1,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4403,JAH0045,8,Y,Mean: ReaderID_1 & 2,7.5,6,8.5,9,4.5,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4404,JAH0046,17,Y,Mean: ReaderID_1 & 2,16,6,18,9,15.4,1,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4405,JAH0047,5.5,Y,NA,5.5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4406,JAH0048,10,Y,Mean: ReaderID_1 & 2,10,6,10,9,9.9,1,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4407,JAH0050,6.9,Y,NA,6.9,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4408,JAH0051,9.1,Y,Mean: ReaderID_1 & 2,9.5,6,8.7,9,5.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4409,JAH0052,9.6,Y,NA,9.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4410,JAH0055,6.7,Y,NA,6.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4411,JAH0056,8.6,Y,NA,8.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4412,JAH0057,6.6,Y,NA,6.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4413,JAH0058,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4414,JAH0060,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4415,JAH0063,12.5,Y,Mean                ,12.6666666666667,20,12.3333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4416,JAH0070,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4417,JAH0071,6.7,Y,NA,6.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4418,JAH0072,5.5,Y,NA,5.5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4419,JAH0073,9.8,Y,NA,9.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4420,JAH0075,14.5,Y,Mean: ReaderID_1 & 2,13,6,16,9,9.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4421,JAH0077,15.5,Y,Mean                ,16,6,15,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4422,JAH0078,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4423,JAH0079,4.5,Y,NA,4.5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4424,JAH0080,8.5,Y,NA,8.5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4425,JAH0081,11.8,Y,NA,11.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4426,JAH0082,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4427,JAH0083,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4428,JAH0084,8.33,Y,Mean: ReaderID_1 & 2,7.67,6,9,18,3.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4429,JAH0086,10.7,Y,NA,10.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4430,JAH0087,10.8,Y,NA,10.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4431,JAH0089,8.8,Y,NA,8.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4432,JAH0090,16.63,Y,Mean: ReaderID_1 & 2,19.25,6,14,18,8.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4433,JAH0091,19,Y,Mean: ReaderID_1 & 2,NA,6,19,18,7.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4434,JAH0093,21.5,Y,Mean: ReaderID_1 & 2,24,6,19,18,10.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4435,JAH0094,10.6,Y,NA,10.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4436,JAH0095,10.6,Y,NA,10.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4437,JAH0096,10.8,Y,NA,10.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4438,JAH0098,8.8,Y,NA,8.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4439,JAH0102,26.25,Y,Mean: ReaderID_1 & 2,25.5,6,27,18,9.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4440,JAH0103,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4441,JAH0104,8.6,Y,NA,8.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4442,JAH0106,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4443,JAH0108,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4444,JAH0109,13,Y,Mean: ReaderID_1 & 2,14.5,6,11.5,18,9.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4445,JAH0112,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4446,JAH0113,6.7,Y,NA,6.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4447,JAH0114,8.8,Y,NA,8.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4448,JAH0115,7.6,Y,NA,7.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4449,JAH0118,16.8,Y,NA,16.8,1,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4450,JAH0145,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4451,JAH0147,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4452,JAH0148,5.6,Y,NA,5.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4453,JAH0149,4.15,Y,Mean: ReaderID_1 & 2,4.3,6,4,9,5.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4454,JAH0150,9.8,Y,NA,9.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4455,JAH0152,19,Y,Mean: ReaderID_1 & 2,25,6,13,9,6.5,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4456,JAH0153,23,Y,Mean: ReaderID_1 & 2,24,6,22,9,8.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4457,JAH0154,5.6,Y,NA,5.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4458,JAH0157,5.7,Y,NA,5.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4459,JAH0158,18.5,Y,Mean: ReaderID_1 & 2,14,6,23,9,7.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4460,JAH0159,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4461,JAH0160,4.6,Y,NA,4.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4462,JAH0161,12,Y,Mean: ReaderID_1 & 2,11,6,13,9,6.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4463,JAH0163,4,Y,Mean: ReaderID_1 & 2,4,6,4,9,4.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4464,JAH0164,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4465,JAH0165,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4466,JAH0166,13.5,Y,Mean: ReaderID_1 & 2,13,6,14,9,8.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4467,JAH0170,11.5,Y,Mean: ReaderID_1 & 2,11,6,12,9,7.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4468,JAH0171,3.75,Y,Mean: ReaderID_1 & 2,3.5,6,4,9,5.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4469,JAH0172,16.5,Y,Mean: ReaderID_1 & 2,17,6,16,9,7.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4470,JAH0174,15.5,Y,Mean                ,15,6,16,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4471,JAH0175,6.7,Y,NA,6.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4472,JAH0176,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4473,JAH0177,4.6,Y,NA,4.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4474,JAH0183,6.8,Y,NA,6.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4475,JAH0184,12.5,Y,Mean: ReaderID_1 & 2,15,6,10,9,7.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4476,JAH0188,4.6,Y,NA,4.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
4477,JAH0192,8,Y,Mean: ReaderID_1 & 2,8,6,8,9,6.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
